time,delta_freq,event,power,f0
45.9,-0.220734,1,101,50
46.2,-0.220543,1,101,50
46.5,-0.221036,1,101,50
46.8,-0.22107,1,101,50
47.1,-0.228059,1,101,50
47.4,-0.237386,1,101,50
47.7,-0.245275,1,101,50
48,-0.252516,1,101,50
48.3,-0.258531,1,101,50
48.6,-0.264437,1,101,50
48.9,-0.268696,1,101,50
49.2,-0.2732,1,101,50
49.5,-0.27516,1,101,50
49.8,-0.275959,1,101,50
50.1,-0.274549,1,101,50
50.4,-0.276328,1,101,50
50.7,-0.273608,1,101,50
51,-0.271904,1,101,50
51.3,-0.27093,1,101,50
51.6,-0.269314,1,101,50
51.9,-0.268116,1,101,50
52.2,-0.265697,1,101,50
52.5,-0.264524,1,101,50
52.8,-0.262724,1,101,50
53.1,-0.26273,1,101,50
53.4,-0.262092,1,101,50
53.7,-0.262725,1,101,50
54,-0.261392,1,101,50
54.3,-0.260812,1,101,50
54.6,-0.259306,1,101,50
54.9,-0.260379,1,101,50
55.2,-0.26159,1,101,50
55.5,-0.265029,1,101,50
55.8,-0.268061,1,101,50
56.1,-0.269079,1,101,50
56.4,-0.271417,1,101,50
56.7,-0.272162,1,101,50
57,-0.273404,1,101,50
57.3,-0.273526,1,101,50
57.6,-0.271741,1,101,50
57.9,-0.271535,1,101,50
58.2,-0.269895,1,101,50
58.5,-0.266325,1,101,50
58.8,-0.263593,1,101,50
59.1,-0.259834,1,101,50
59.4,-0.258114,1,101,50
59.7,-0.255537,1,101,50
60,-0.255069,1,101,50
60.3,-0.254557,1,101,50
60.6,-0.253955,1,101,50
60.9,-0.252507,1,101,50
61.2,-0.250702,1,101,50
61.5,-0.246613,1,101,50
61.8,-0.242897,1,101,50
62.1,-0.240084,1,101,50
62.4,-0.236469,1,101,50
62.7,-0.232762,1,101,50
63,-0.228084,1,101,50
63.3,-0.224609,1,101,50
63.6,-0.223908,1,101,50
63.9,-0.222896,1,101,50
64.2,-0.221152,1,101,50
64.5,-0.219844,1,101,50
64.8,-0.219329,1,101,50
65.1,-0.219228,1,101,50
65.4,-0.219665,1,101,50
65.7,-0.219805,1,101,50
66,-0.221271,1,101,50
66.3,-0.223846,1,101,50
66.6,-0.228129,1,101,50
66.9,-0.229638,1,101,50
67.2,-0.232671,1,101,50
67.5,-0.234681,1,101,50
67.8,-0.237817,1,101,50
68.1,-0.240361,1,101,50
68.4,-0.24275,1,101,50
68.7,-0.245281,1,101,50
69,-0.24931,1,101,50
69.3,-0.251593,1,101,50
69.6,-0.25395,1,101,50
69.9,-0.253956,1,101,50
70.2,-0.255675,1,101,50
70.5,-0.256678,1,101,50
70.8,-0.257996,0,101,50
71.1,-0.260226,0,101,50
71.4,-0.261184,0,101,50
71.7,-0.263372,0,101,50
72,-0.262399,0,101,50
72.3,-0.261564,0,101,50
72.6,-0.261573,0,101,50
72.9,-0.261242,0,101,50
73.2,-0.261023,0,101,50
73.5,-0.259107,0,101,50
73.8,-0.257837,0,101,50
74.1,-0.257433,0,101,50
74.4,-0.256152,0,101,50
74.7,-0.257585,0,101,50
75,-0.255005,0,101,50
75.3,-0.253789,0,101,50
75.6,-0.255283,0,101,50
75.9,-0.257501,0,101,50
76.2,-0.258446,0,101,50
76.5,-0.258314,0,101,50
76.8,-0.258704,0,101,50
77.1,-0.260702,0,101,50
77.4,-0.261186,0,101,50
77.7,-0.261079,0,101,50
78,-0.261749,0,101,50
78.3,-0.261117,0,101,50
78.6,-0.262537,0,101,50
78.9,-0.261432,0,101,50
79.2,-0.258962,0,101,50
79.5,-0.257076,0,101,50
79.8,-0.255127,0,101,50
80.1,-0.254149,0,101,50
80.4,-0.253199,0,101,50
80.7,-0.250938,0,101,50
81,-0.249323,0,101,50
81.3,-0.246902,0,101,50
81.6,-0.247381,0,101,50
81.9,-0.244145,0,101,50
82.2,-0.243281,0,101,50
82.5,-0.241235,0,101,50
82.8,-0.237797,0,101,50
83.1,-0.236095,0,101,50
83.4,-0.233659,0,101,50
83.7,-0.23263,0,101,50
84,-0.228975,0,101,50
84.3,-0.225768,0,101,50
84.6,-0.223113,0,101,50
84.9,-0.223699,0,101,50
85.2,-0.220499,0,101,50
85.5,-0.221883,0,101,50
85.8,-0.221198,0,101,50
86.1,-0.221805,0,101,50
86.4,-0.223641,0,101,50
86.7,-0.22432,0,101,50
87,-0.225386,0,101,50
87.3,-0.225556,0,101,50
87.6,-0.226602,0,101,50
87.9,-0.229238,0,101,50
88.2,-0.229276,0,101,50
88.5,-0.232744,0,101,50
88.8,-0.234465,0,101,50
89.1,-0.238559,0,101,50
89.4,-0.240115,0,101,50
89.7,-0.239897,0,101,50
90,-0.241202,0,101,50
90.3,-0.23998,0,101,50
90.6,-0.240086,0,101,50
90.9,-0.239474,0,101,50
91.2,-0.238734,0,101,50
91.5,-0.238061,0,101,50
91.8,-0.236196,0,101,50
92.1,-0.234523,0,101,50
92.4,-0.234862,0,101,50
92.7,-0.235567,0,101,50
93,-0.236561,0,101,50
93.3,-0.236478,0,101,50
93.6,-0.23581,0,101,50
93.9,-0.237801,0,101,50
94.2,-0.236685,0,101,50
94.5,-0.238422,0,101,50
94.8,-0.237093,0,101,50
95.1,-0.235059,0,101,50
95.4,-0.236566,0,101,50
95.7,-0.234888,0,101,50
96,-0.235576,0,101,50
96.3,-0.234206,0,101,50
96.6,-0.233256,0,101,50
96.9,-0.231386,0,101,50
97.2,-0.22773,0,101,50
97.5,-0.223697,0,101,50
97.8,-0.222031,0,101,50
98.1,-0.219137,0,101,50
98.4,-0.217668,0,101,50
98.7,-0.21662,0,101,50
99,-0.215982,0,101,50
99.3,-0.215814,0,101,50
99.6,-0.216632,0,101,50
99.9,-0.217669,0,101,50
100.2,-0.216965,0,101,50
100.5,-0.215771,0,101,50
100.8,-0.215277,0,101,50
101.1,-0.213362,0,101,50
101.4,-0.212536,0,101,50
101.7,-0.210997,0,101,50
102,-0.209066,0,101,50
102.3,-0.209711,0,101,50
102.6,-0.209777,0,101,50
102.9,-0.212033,0,101,50
103.2,-0.212155,0,101,50
103.5,-0.213454,0,101,50
103.8,-0.21419,0,101,50
104.1,-0.214495,0,101,50
104.4,-0.214437,0,101,50
104.7,-0.216132,0,101,50
105,-0.215756,0,101,50
105.3,-0.218835,0,101,50
105.6,-0.219918,0,101,50
105.9,-0.222968,0,101,50
106.2,-0.224547,0,101,50
106.5,-0.224649,0,101,50
106.8,-0.227699,0,101,50
107.1,-0.229701,0,101,50
107.4,-0.230601,0,101,50
107.7,-0.232965,0,101,50
108,-0.232765,0,101,50
108.3,-0.235072,0,101,50
108.6,-0.234692,0,101,50
108.9,-0.23572,0,101,50
109.2,-0.235811,0,101,50
109.5,-0.237165,0,101,50
109.8,-0.240056,0,101,50
110.1,-0.241485,0,101,50
110.4,-0.243478,0,101,50
110.7,-0.244557,0,101,50
111,-0.246045,0,101,50
111.3,-0.247294,0,101,50
111.6,-0.248571,0,101,50
111.9,-0.251763,0,101,50
112.2,-0.254717,0,101,50
112.5,-0.253713,0,101,50
112.8,-0.254064,0,101,50
113.1,-0.254247,0,101,50
113.4,-0.251981,0,101,50
113.7,-0.251423,0,101,50
114,-0.249192,0,101,50
114.3,-0.247574,0,101,50
114.6,-0.246091,0,101,50
114.9,-0.245547,0,101,50
115.2,-0.247136,0,101,50
115.5,-0.244594,0,101,50
115.8,-0.246232,0,101,50
116.1,-0.245567,0,101,50
116.4,-0.24428,0,101,50
116.7,-0.245376,0,101,50
117,-0.245878,0,101,50
117.3,-0.246095,0,101,50
117.6,-0.246656,0,101,50
117.9,-0.244912,0,101,50
118.2,-0.24587,0,101,50
118.5,-0.245469,0,101,50
118.8,-0.246352,0,101,50
119.1,-0.246168,0,101,50
119.4,-0.246451,0,101,50
119.7,-0.248394,0,101,50
120,-0.247852,0,101,50
120.3,-0.248401,0,101,50
120.6,-0.249051,0,101,50
120.9,-0.249827,0,101,50
